Time,model,File Name,Propagation Delay (s),processing_delay (ms),E2E Delay (s),location,core,model_acc,ram
1712159593,yolov5n,6.jpg,0.358266354,356.0762405,0.714322805,london,one,45.7,500
1712159593,yolov5n,6.jpg,0.186466217,143.0103779,0.32945466,london,one,45.7,500
1712159594,yolov5n,6.jpg,0.208491325,295.1562405,0.503628969,london,one,45.7,500
1712159594,yolov5n,6.jpg,0.156813622,169.2020893,0.325995922,london,one,45.7,500
1712159594,yolov5n,6.jpg,0.201622963,399.2576599,0.600856066,london,one,45.7,500
1712159595,yolov5n,6.jpg,0.167633057,163.1162167,0.330728769,london,one,45.7,500
1712159596,yolov5n,6.jpg,0.394029617,465.8265114,0.85983634,london,one,45.7,500
1712159596,yolov5n,6.jpg,0.260765314,167.2997475,0.428045273,london,one,45.7,500
1712159596,yolov5n,6.jpg,0.179032326,213.2017612,0.392213583,london,one,45.7,500
1712159597,yolov5n,6.jpg,0.226035833,401.0803699,0.627095461,london,one,45.7,500
1712159598,yolov5n,6.jpg,0.488629341,404.1216373,0.89273119,london,one,45.7,500
1712159598,yolov5n,6.jpg,0.142229795,206.0739994,0.348282099,london,one,45.7,500
1712159599,yolov5n,6.jpg,0.420304298,164.056778,0.584341526,london,one,45.7,500
1712159599,yolov5n,6.jpg,0.137529373,344.4488049,0.481950998,london,one,45.7,500
1712159600,yolov5n,6.jpg,0.164781332,118.6666489,0.283431768,london,one,45.7,500
1712159600,yolov5n,6.jpg,0.200287342,338.8030529,0.539070368,london,one,45.7,500
1712159601,yolov5n,6.jpg,0.185740471,103.9140224,0.289632797,london,one,45.7,500
1712159601,yolov5n,6.jpg,0.142192125,377.6042461,0.519778013,london,one,45.7,500
1712159601,yolov5n,6.jpg,0.181965113,162.7182961,0.34466362,london,one,45.7,500
1712159602,yolov5n,6.jpg,0.214829683,420.7532406,0.635565042,london,one,45.7,500
1712159602,yolov5n,6.jpg,0.147471189,173.5043526,0.320948124,london,one,45.7,500
1712159603,yolov5n,6.jpg,0.190637827,379.9977303,0.570615768,london,one,45.7,500
1712159603,yolov5n,6.jpg,0.134288311,410.5677605,0.544827223,london,one,45.7,500
1712159604,yolov5n,6.jpg,0.160979509,163.4521484,0.324383259,london,one,45.7,500
1712159604,yolov5n,6.jpg,0.211461067,414.8414135,0.626280308,london,one,45.7,500
1712159605,yolov5n,6.jpg,0.161207438,113.3403778,0.274514675,london,one,45.7,500
1712159605,yolov5n,6.jpg,0.170746326,359.5712185,0.530296326,london,one,45.7,500
1712159606,yolov5n,6.jpg,0.234690428,205.0123215,0.439682722,london,one,45.7,500
1712159606,yolov5n,6.jpg,0.125932693,425.9119034,0.551825047,london,one,45.7,500
1712159607,yolov5n,6.jpg,0.126876354,180.4096699,0.307266235,london,one,45.7,500
1712159607,yolov5n,6.jpg,0.225534678,389.3153667,0.614830256,london,one,45.7,500
1712159607,yolov5n,6.jpg,0.138309002,148.2105255,0.286497116,london,one,45.7,500
1712159608,yolov5n,6.jpg,0.120110273,88.90533447,0.208994865,london,one,45.7,500
1712159608,yolov5n,6.jpg,0.232368231,310.3244305,0.542673349,london,one,45.7,500
1712159609,yolov5n,6.jpg,0.464055061,503.9255619,0.967961311,london,one,45.7,500
1712159610,yolov5n,6.jpg,0.238698959,145.2858448,0.383964062,london,one,45.7,500
1712159610,yolov5n,6.jpg,0.401263714,92.38982201,0.493627548,london,one,45.7,500
1712159611,yolov5n,6.jpg,0.203848839,326.1916637,0.530021906,london,one,45.7,500
1712159611,yolov5n,6.jpg,0.143203259,150.4051685,0.293582201,london,one,45.7,500
1712159611,yolov5n,6.jpg,0.29650116,328.2208443,0.624704838,london,one,45.7,500
1712159612,yolov5n,6.jpg,0.344731331,155.9860706,0.500697136,london,one,45.7,500
1712159613,yolov5n,6.jpg,0.162181616,403.9700031,0.566133976,london,one,45.7,500
1712159613,yolov5n,6.jpg,0.158182621,146.0189819,0.304162025,london,one,45.7,500
1712159613,yolov5n,6.jpg,0.232212782,320.0659752,0.552260637,london,one,45.7,500
1712159614,yolov5n,6.jpg,0.197987795,128.5476685,0.326512814,london,one,45.7,500
1712159614,yolov5n,6.jpg,0.196214914,380.3350925,0.576518297,london,one,45.7,500
1712159615,yolov5n,6.jpg,0.192343473,351.0251045,0.543349981,london,one,45.7,500
1712159615,yolov5n,6.jpg,0.141452789,163.6197567,0.305045128,london,one,45.7,500
1712159616,yolov5n,6.jpg,0.166842937,376.2538433,0.543077469,london,one,45.7,500
1712159616,yolov5n,6.jpg,0.178158522,195.9514618,0.374092817,london,one,45.7,500
1712159617,yolov5n,6.jpg,0.121998072,425.8806705,0.547859669,london,one,45.7,500
1712159617,yolov5n,6.jpg,0.280808926,167.9570675,0.448745966,london,one,45.7,500
1712159618,yolov5n,6.jpg,0.117613077,402.8389454,0.520432472,london,one,45.7,500
1712159618,yolov5n,6.jpg,0.270762444,123.4486103,0.394184113,london,one,45.7,500
1712159619,yolov5n,6.jpg,0.184983253,323.1227398,0.508087873,london,one,45.7,500
1712159619,yolov5n,6.jpg,0.221229792,184.4637394,0.40567112,london,one,45.7,500
1712159620,yolov5n,6.jpg,0.483215332,181.5598011,0.66475606,london,one,45.7,500
1712159620,yolov5n,6.jpg,0.221688271,472.142458,0.693811655,london,one,45.7,500
1712159621,yolov5n,6.jpg,0.208796978,427.4435043,0.636221886,london,one,45.7,500
1712159621,yolov5n,6.jpg,0.237277508,180.0177097,0.417274952,london,one,45.7,500
1712159622,yolov5n,6.jpg,0.181236506,105.4928303,0.286711216,london,one,45.7,500
1712159622,yolov5n,6.jpg,0.217472076,435.8048439,0.653255463,london,one,45.7,500
1712159623,yolov5n,6.jpg,0.262005329,162.6148224,0.424600363,london,one,45.7,500
1712159623,yolov5n,6.jpg,0.227881432,403.2814503,0.631135225,london,one,45.7,500
1712159624,yolov5n,6.jpg,0.168333769,106.4119339,0.274724007,london,one,45.7,500
1712159624,yolov5n,6.jpg,0.183241606,389.9803162,0.573202372,london,one,45.7,500
1712159625,yolov5n,6.jpg,0.249963284,153.7716389,0.403710604,london,one,45.7,500
1712159625,yolov5n,6.jpg,0.160229683,422.7621555,0.582961559,london,one,45.7,500
1712159626,yolov5n,6.jpg,0.183271408,148.3838558,0.33163619,london,one,45.7,500
1712159626,yolov5n,6.jpg,0.160453796,347.0237255,0.50745821,london,one,45.7,500
1712159627,yolov5n,6.jpg,0.233244896,312.312603,0.545530796,london,one,45.7,500
1712159627,yolov5n,6.jpg,0.137376308,145.1601982,0.282518625,london,one,45.7,500
1712159628,yolov5n,6.jpg,0.44235158,276.0047913,0.718336344,london,one,45.7,500
1712159628,yolov5n,6.jpg,0.221941233,135.0650787,0.356986523,london,one,45.7,500
1712159629,yolov5n,6.jpg,0.458947897,303.4906387,0.76241684,london,one,45.7,500
1712159629,yolov5n,6.jpg,0.231497288,155.4512978,0.386931896,london,one,45.7,500
1712159630,yolov5n,6.jpg,0.20036602,406.2812328,0.60662508,london,one,45.7,500
1712159630,yolov5n,6.jpg,0.140775204,222.8200436,0.363572359,london,one,45.7,500
1712159631,yolov5n,6.jpg,0.185112238,377.9370785,0.563028336,london,one,45.7,500
1712159631,yolov5n,6.jpg,0.206050158,139.3516064,0.345386505,london,one,45.7,500
1712159631,yolov5n,6.jpg,0.156131268,144.6721554,0.300787687,london,one,45.7,500
1712159632,yolov5n,6.jpg,0.447226286,320.4174042,0.767628431,london,one,45.7,500
1712159633,yolov5n,6.jpg,0.159529924,437.2489452,0.596762419,london,one,45.7,500
1712159633,yolov5n,6.jpg,0.562292576,123.5768795,0.685849428,london,one,45.7,500
1712159634,yolov5n,6.jpg,0.157357931,189.101696,0.346438169,london,one,45.7,500
1712159634,yolov5n,6.jpg,0.167423725,348.690033,0.516093016,london,one,45.7,500
1712159635,yolov5n,6.jpg,0.183440924,148.3466625,0.331760883,london,one,45.7,500
1712159635,yolov5n,6.jpg,0.187116623,304.599762,0.491695881,london,one,45.7,500
1712159635,yolov5n,6.jpg,0.279984236,147.2773552,0.427241802,london,one,45.7,500
1712159636,yolov5n,6.jpg,0.157730818,375.1311302,0.532845736,london,one,45.7,500
1712159636,yolov5n,6.jpg,0.174614906,142.3537731,0.316953421,london,one,45.7,500
1712159637,yolov5n,6.jpg,0.139071226,349.7760296,0.488832235,london,one,45.7,500
1712159637,yolov5n,6.jpg,0.238180876,213.4392262,0.451583862,london,one,45.7,500
1712159638,yolov5n,6.jpg,0.143621683,387.1719837,0.530759335,london,one,45.7,500
1712159638,yolov5n,6.jpg,0.175435543,353.1990051,0.528599977,london,one,45.7,500
1712159639,yolov5n,6.jpg,0.249251604,141.1240101,0.390349865,london,one,45.7,500
1712159639,yolov5n,6.jpg,0.24862957,384.4919205,0.633100986,london,one,45.7,500
1712159640,yolov5n,6.jpg,0.237373114,133.9805126,0.3713305,london,one,45.7,500
1712159640,yolov5n,6.jpg,0.233766556,348.0093479,0.581755161,london,one,45.7,500
1712159641,yolov5n,6.jpg,0.258291245,155.4262638,0.41369772,london,one,45.7,500
1712159641,yolov5n,6.jpg,0.148358345,346.711874,0.495049953,london,one,45.7,500
1712159642,yolov5n,6.jpg,0.247609138,162.6694202,0.410248041,london,one,45.7,500
1712159642,yolov5n,6.jpg,0.437697172,450.7582188,0.888435841,london,one,45.7,500
1712159643,yolov5n,6.jpg,0.123966217,144.2892551,0.268236399,london,one,45.7,500
1712159643,yolov5n,6.jpg,0.408151865,154.7250748,0.562833071,london,one,45.7,500
1712159644,yolov5n,6.jpg,0.245772123,421.3922024,0.667144537,london,one,45.7,500
1712159645,yolov5n,6.jpg,0.187720299,357.0597172,0.544759512,london,one,45.7,500
1712159645,yolov5n,6.jpg,0.212734938,123.9547729,0.336668968,london,one,45.7,500
1712159645,yolov5n,6.jpg,0.242595434,156.8903923,0.399466991,london,one,45.7,500
1712159646,yolov5n,6.jpg,0.200034618,401.5934467,0.601608992,london,one,45.7,500
1712159647,yolov5n,6.jpg,0.554536343,162.358284,0.716874838,london,one,45.7,500
1712159647,yolov5n,6.jpg,0.210493565,433.917284,0.644391298,london,one,45.7,500
1712159648,yolov5n,6.jpg,0.220680714,201.3165951,0.421979189,london,one,45.7,500
1712159648,yolov5n,6.jpg,0.228460312,419.4874763,0.647927523,london,one,45.7,500
1712159649,yolov5n,6.jpg,0.166511774,227.0271778,0.393518209,london,one,45.7,500
1712159649,yolov5n,6.jpg,0.202765465,458.1468105,0.660885096,london,one,45.7,500
1712159650,yolov5n,6.jpg,0.448772669,152.4875164,0.601233959,london,one,45.7,500
1712159650,yolov5n,6.jpg,0.165524244,358.3805561,0.52388382,london,one,45.7,500
1712159651,yolov5n,6.jpg,0.171835661,333.1623077,0.504976988,london,one,45.7,500
1712159651,yolov5n,6.jpg,0.188392639,149.1248608,0.337490559,london,one,45.7,500
1712159652,yolov5n,6.jpg,0.206698418,417.1724319,0.623849154,london,one,45.7,500
1712159652,yolov5n,6.jpg,0.256977081,160.7649326,0.41772294,london,one,45.7,500
1712159653,yolov5n,6.jpg,0.148046017,349.2567539,0.497283459,london,one,45.7,500
1712159653,yolov5n,6.jpg,0.175707817,140.6509876,0.316336155,london,one,45.7,500
1712159654,yolov5n,6.jpg,0.210698128,315.6139851,0.526292324,london,one,45.7,500
1712159654,yolov5n,6.jpg,0.2413764,191.7755604,0.433126211,london,one,45.7,500
1712159655,yolov5n,6.jpg,0.218464613,286.9606018,0.505397558,london,one,45.7,500
1712159655,yolov5n,6.jpg,0.158077478,157.602787,0.315657377,london,one,45.7,500
1712159655,yolov5n,6.jpg,0.195675611,144.2961693,0.33994627,london,one,45.7,500
1712159656,yolov5n,6.jpg,0.182314157,405.5635929,0.587857962,london,one,45.7,500
1712159656,yolov5n,6.jpg,0.161648273,426.9893169,0.588617563,london,one,45.7,500
1712159657,yolov5n,6.jpg,0.160762548,149.6529579,0.310382128,london,one,45.7,500
1712159657,yolov5n,6.jpg,0.449036121,153.0988216,0.602115154,london,one,45.7,500
1712159658,yolov5n,6.jpg,0.144656897,415.1704311,0.559807062,london,one,45.7,500
1712159658,yolov5n,6.jpg,0.16724968,167.8638458,0.335092783,london,one,45.7,500
1712159659,yolov5n,6.jpg,0.161434412,372.0047474,0.533420086,london,one,45.7,500
1712159659,yolov5n,6.jpg,0.18159008,118.680954,0.300251484,london,one,45.7,500
1712159660,yolov5n,6.jpg,0.250971079,302.4623394,0.553414822,london,one,45.7,500
1712159660,yolov5n,6.jpg,0.1871171,139.5111084,0.326605797,london,one,45.7,500
1712159661,yolov5n,6.jpg,0.178630829,321.9671249,0.500558615,london,one,45.7,500
1712159661,yolov5n,6.jpg,0.265197515,128.3345222,0.393511057,london,one,45.7,500
1712159662,yolov5n,6.jpg,0.232818127,416.7485237,0.6495471,london,one,45.7,500
1712159662,yolov5n,6.jpg,0.227698565,380.7246685,0.608402252,london,one,45.7,500
1712159663,yolov5n,6.jpg,0.189754248,236.6425991,0.42637825,london,one,45.7,500
1712159663,yolov5n,6.jpg,0.184227228,428.8883209,0.613094568,london,one,45.7,500
1712159664,yolov5n,6.jpg,0.137049913,200.8078098,0.337838888,london,one,45.7,500
1712159664,yolov5n,6.jpg,0.153067589,384.510994,0.537561178,london,one,45.7,500
1712159664,yolov5n,6.jpg,0.221235037,162.9972458,0.384214878,london,one,45.7,500
1712159665,yolov5n,6.jpg,0.150090694,348.0298519,0.49810338,london,one,45.7,500
1712159665,yolov5n,6.jpg,0.193963051,151.2944698,0.345236778,london,one,45.7,500
1712159666,yolov5n,6.jpg,0.157123089,315.1526451,0.472256184,london,one,45.7,500
1712159666,yolov5n,6.jpg,0.201823711,154.6456814,0.356453896,london,one,45.7,500
1712159666,yolov5n,6.jpg,0.216165781,95.70741653,0.311858892,london,one,45.7,500
1712159667,yolov5n,6.jpg,0.225692034,283.8160992,0.509489059,london,one,45.7,500
1712159667,yolov5n,6.jpg,0.189454317,325.1416683,0.51458168,london,one,45.7,500
1712159668,yolov5n,6.jpg,0.248524189,159.6400738,0.408147573,london,one,45.7,500
1712159668,yolov5n,6.jpg,0.242408276,214.8680687,0.457261324,london,one,45.7,500
1712159669,yolov5n,6.jpg,0.197015285,396.7967033,0.593793392,london,one,45.7,500
1712159669,yolov5n,6.jpg,0.145488262,159.9547863,0.305415154,london,one,45.7,500
1712159670,yolov5n,6.jpg,0.326982737,459.5048428,0.786465406,london,one,45.7,500
1712159670,yolov5n,6.jpg,0.236106396,151.7996788,0.387884378,london,one,45.7,500
1712159671,yolov5n,6.jpg,0.202766657,348.1287956,0.550872564,london,one,45.7,500
1712159671,yolov5n,6.jpg,0.239668846,151.393652,0.391041994,london,one,45.7,500
1712159672,yolov5n,6.jpg,0.457030058,424.7407913,0.881749392,london,one,45.7,500
1712159673,yolov5n,6.jpg,0.271129131,184.8723888,0.455980539,london,one,45.7,500
1712159673,yolov5n,6.jpg,0.22607255,432.4769974,0.658529758,london,one,45.7,500
1712159674,yolov5n,6.jpg,0.231784344,422.4796295,0.654243469,london,one,45.7,500
1712159674,yolov5n,6.jpg,0.239551306,115.3659821,0.354897976,london,one,45.7,500
1712159675,yolov5n,6.jpg,0.189568996,341.1133289,0.530658484,london,one,45.7,500
1712159675,yolov5n,6.jpg,0.235456705,196.3140965,0.431751728,london,one,45.7,500
1712159676,yolov5n,6.jpg,0.205381155,388.64398,0.5940063,london,one,45.7,500
1712159676,yolov5n,6.jpg,0.298073769,104.5851707,0.402624846,london,one,45.7,500
1712159677,yolov5n,6.jpg,0.150540829,375.3576279,0.525878191,london,one,45.7,500
1712159677,yolov5n,6.jpg,0.171584129,163.8944149,0.33545804,london,one,45.7,500
1712159678,yolov5n,6.jpg,0.20643878,404.5479298,0.61096549,london,one,45.7,500
1712159678,yolov5n,6.jpg,0.38467288,191.2782192,0.575927734,london,one,45.7,500
1712159679,yolov5n,6.jpg,0.196134329,205.943346,0.402059078,london,one,45.7,500
1712159679,yolov5n,6.jpg,0.126471519,379.3268204,0.505777597,london,one,45.7,500
1712159680,yolov5n,6.jpg,0.182608604,335.9766006,0.518564939,london,one,45.7,500
1712159680,yolov5n,6.jpg,0.181433916,219.4895744,0.400902033,london,one,45.7,500
1712159681,yolov5n,6.jpg,0.131365538,184.2572689,0.315600634,london,one,45.7,500
1712159681,yolov5n,6.jpg,0.144267321,375.6833076,0.51993227,london,one,45.7,500
1712159681,yolov5n,6.jpg,0.187182665,230.0100327,0.417167664,london,one,45.7,500
1712159682,yolov5n,6.jpg,0.160017252,360.5902195,0.52058053,london,one,45.7,500
1712159682,yolov5n,6.jpg,0.237615824,198.5626221,0.436156034,london,one,45.7,500
1712159683,yolov5n,6.jpg,0.195262432,404.8495293,0.600091934,london,one,45.7,500
1712159683,yolov5n,6.jpg,0.160410404,167.8454876,0.328237295,london,one,45.7,500
1712159684,yolov5n,6.jpg,0.245604277,412.9412174,0.658526182,london,one,45.7,500
1712159684,yolov5n,6.jpg,0.187166691,183.8386059,0.370983124,london,one,45.7,500
1712159685,yolov5n,6.jpg,0.213128567,417.1051979,0.630214691,london,one,45.7,500
1712159686,yolov5n,6.jpg,0.133652925,389.354229,0.522986412,london,one,45.7,500
1712159686,yolov5n,6.jpg,0.16891861,159.3308449,0.328230143,london,one,45.7,500
1712159687,yolov5n,6.jpg,0.231253624,387.953043,0.619185209,london,one,45.7,500
1712159687,yolov5n,6.jpg,0.185123205,127.3932457,0.312500477,london,one,45.7,500
1712159687,yolov5n,6.jpg,0.166344643,346.8620777,0.51318717,london,one,45.7,500
1712159688,yolov5n,6.jpg,0.133383274,183.4013462,0.316754818,london,one,45.7,500
1712159688,yolov5n,6.jpg,0.182272673,377.8913021,0.560144186,london,one,45.7,500
1712159689,yolov5n,6.jpg,0.201512814,104.9005985,0.306390524,london,one,45.7,500
1712159689,yolov5n,6.jpg,0.160662651,315.8681393,0.476505518,london,one,45.7,500
1712159689,yolov5n,6.jpg,0.184206724,144.1636086,0.328351021,london,one,45.7,500
1712159690,yolov5n,6.jpg,0.156928301,174.7522354,0.331660748,london,one,45.7,500
1712159690,yolov5n,6.jpg,0.196613312,396.9166279,0.593508959,london,one,45.7,500
1712159691,yolov5n,6.jpg,0.205561638,316.4374828,0.521979809,london,one,45.7,500
1712159691,yolov5n,6.jpg,0.179898262,154.1523933,0.33402729,london,one,45.7,500
1712159691,yolov5n,6.jpg,0.249160767,122.0138073,0.371156216,london,one,45.7,500
1712159692,yolov5n,6.jpg,0.165467739,304.4486046,0.469888687,london,one,45.7,500
1712159692,yolov5n,6.jpg,0.13557744,143.9549923,0.279513359,london,one,45.7,500
1712159693,yolov5n,6.jpg,0.198773146,428.11203,0.626865387,london,one,45.7,500
1712159693,yolov5n,6.jpg,0.200251818,154.920578,0.355144978,london,one,45.7,500
1712159694,yolov5n,6.jpg,0.227109909,404.0071964,0.631090403,london,one,45.7,500
1712159694,yolov5n,6.jpg,0.225584984,167.7486897,0.393311262,london,one,45.7,500
1712159695,yolov5n,6.jpg,0.254771233,388.5037899,0.643255234,london,one,45.7,500
1712159695,yolov5n,6.jpg,0.235722065,153.6893845,0.389390945,london,one,45.7,500
1712159696,yolov5n,6.jpg,0.190101385,349.1623402,0.53924489,london,one,45.7,500
1712159696,yolov5n,6.jpg,0.131126165,305.1748276,0.436282873,london,one,45.7,500
1712159697,yolov5n,6.jpg,0.122113705,140.5904293,0.262685299,london,one,45.7,500
1712159697,yolov5n,6.jpg,0.270041227,308.0246449,0.578038931,london,one,45.7,500
1712159697,yolov5n,6.jpg,0.23872757,141.8612003,0.380570889,london,one,45.7,500
1712159698,yolov5n,6.jpg,0.246104956,409.6465111,0.655729771,london,one,45.7,500
1712159699,yolov5n,6.jpg,0.248443842,161.8711948,0.410294771,london,one,45.7,500
1712159699,yolov5n,6.jpg,0.172044039,322.4701881,0.494494438,london,one,45.7,500
1712159699,yolov5n,6.jpg,0.20023942,104.1476727,0.304366589,london,one,45.7,500
1712159700,yolov5n,6.jpg,0.242292404,385.8850002,0.628159046,london,one,45.7,500
1712159700,yolov5n,6.jpg,0.156062365,252.6054382,0.408646822,london,one,45.7,500
1712159701,yolov5n,6.jpg,0.252881289,155.7440758,0.408606768,london,one,45.7,500
1712159701,yolov5n,6.jpg,0.13457942,435.4255199,0.569985628,london,one,45.7,500
1712159702,yolov5n,6.jpg,0.239800453,357.6509953,0.597432137,london,one,45.7,500
1712159702,yolov5n,6.jpg,0.365947962,152.1499157,0.518076658,london,one,45.7,500
1712159703,yolov5n,6.jpg,0.539237976,163.7105942,0.702927113,london,one,45.7,500
1712159704,yolov5n,6.jpg,0.14810133,343.5900211,0.491670132,london,one,45.7,500
1712159704,yolov5n,6.jpg,0.22918725,145.8404064,0.375008583,london,one,45.7,500
1712159704,yolov5n,6.jpg,0.126587868,311.4311695,0.437989473,london,one,45.7,500
1712159705,yolov5n,6.jpg,0.295107126,131.7420006,0.426795006,london,one,45.7,500
1712159706,yolov5n,6.jpg,0.296227694,360.6967926,0.656903505,london,one,45.7,500
1712159706,yolov5n,6.jpg,0.186259031,161.6945267,0.347933054,london,one,45.7,500
1712159707,yolov5n,6.jpg,0.241891623,387.0522976,0.628923893,london,one,45.7,500
1712159707,yolov5n,6.jpg,0.324526787,168.6754227,0.49318099,london,one,45.7,500
1712159708,yolov5n,6.jpg,0.159064531,388.6144161,0.547654152,london,one,45.7,500
1712159708,yolov5n,6.jpg,0.239224195,424.8056412,0.664009094,london,one,45.7,500
1712159709,yolov5n,6.jpg,0.176058531,231.7340374,0.407774448,london,one,45.7,500
1712159709,yolov5n,6.jpg,0.209125042,414.1142368,0.623217344,london,one,45.7,500
1712159710,yolov5n,6.jpg,0.485434055,204.3669224,0.689780474,london,one,45.7,500
1712159711,yolov5n,6.jpg,0.192921638,453.8445473,0.646745443,london,one,45.7,500
1712159711,yolov5n,6.jpg,0.156090021,157.9916477,0.314064741,london,one,45.7,500
1712159712,yolov5n,6.jpg,0.196890354,409.3294144,0.606198788,london,one,45.7,500
1712159712,yolov5n,6.jpg,0.164534092,158.8430405,0.323361158,london,one,45.7,500
1712159712,yolov5n,6.jpg,0.150305986,364.5527363,0.514837742,london,one,45.7,500
1712159713,yolov5n,6.jpg,0.201828718,139.7681236,0.341572046,london,one,45.7,500
1712159713,yolov5n,6.jpg,0.220261574,174.5817661,0.394819736,london,one,45.7,500
1712159714,yolov5n,6.jpg,0.161883354,380.1131248,0.54197669,london,one,45.7,500
1712159714,yolov5n,6.jpg,0.180323362,444.3602562,0.62466383,london,one,45.7,500
1712159715,yolov5n,6.jpg,0.253551483,209.3942165,0.462913513,london,one,45.7,500
1712159715,yolov5n,6.jpg,0.337559462,176.7959595,0.514334917,london,one,45.7,500
1712159716,yolov5n,6.jpg,0.141525269,386.1629963,0.527672529,london,one,45.7,500
1712159716,yolov5n,6.jpg,0.396137476,202.3527622,0.598471165,london,one,45.7,500
1712159717,yolov5n,6.jpg,0.181034803,402.4341106,0.583449125,london,one,45.7,500
1712159717,yolov5n,6.jpg,0.272053242,149.0032673,0.421034813,london,one,45.7,500
1712159718,yolov5n,6.jpg,0.207093954,332.8385353,0.539913416,london,one,45.7,500
1712159719,yolov5n,6.jpg,0.520368099,168.1449413,0.688490391,london,one,45.7,500
1712159719,yolov5n,6.jpg,0.235734224,324.1004944,0.559813976,london,one,45.7,500
1712159720,yolov5n,6.jpg,0.271498203,133.1706047,0.404647827,london,one,45.7,500
1712159720,yolov5n,6.jpg,0.138164282,379.4696331,0.51761508,london,one,45.7,500
1712159721,yolov5n,6.jpg,0.200785875,443.6159134,0.644381285,london,one,45.7,500
1712159721,yolov5n,6.jpg,0.254772663,164.5908356,0.41934514,london,one,45.7,500
1712159722,yolov5n,6.jpg,0.210379124,353.1105518,0.563470602,london,one,45.7,500
1712159722,yolov5n,6.jpg,0.175975323,168.0102348,0.34396553,london,one,45.7,500
1712159723,yolov5n,6.jpg,0.130574226,490.7925129,0.621348143,london,one,45.7,500
1712159723,yolov5n,6.jpg,0.237972498,195.0702667,0.433009863,london,one,45.7,500
1712159724,yolov5n,6.jpg,0.127840281,432.0909977,0.559912443,london,one,45.7,500
1712159724,yolov5n,6.jpg,0.422067642,194.8096752,0.616858006,london,one,45.7,500
1712159725,yolov5n,6.jpg,0.138828278,336.2240791,0.47503233,london,one,45.7,500
1712159725,yolov5n,6.jpg,0.24814558,195.3868866,0.443511248,london,one,45.7,500
1712159726,yolov5n,6.jpg,0.13694191,152.5061131,0.289427757,london,one,45.7,500
1712159726,yolov5n,6.jpg,0.258880854,297.6112366,0.556473255,london,one,45.7,500
1712159727,yolov5n,6.jpg,0.404071331,452.3842335,0.856437206,london,one,45.7,500
1712159727,yolov5n,6.jpg,0.190153599,165.5728817,0.355706215,london,one,45.7,500
1712159728,yolov5n,6.jpg,0.204632521,120.7916737,0.325403929,london,one,45.7,500
1712159728,yolov5n,6.jpg,0.20122385,339.4474983,0.540634871,london,one,45.7,500
1712159729,yolov5n,6.jpg,0.248517513,146.9445229,0.395437956,london,one,45.7,500
1712159729,yolov5n,6.jpg,0.26714015,333.1193924,0.600239992,london,one,45.7,500
1712159730,yolov5n,6.jpg,0.162037611,204.9837112,0.367001534,london,one,45.7,500
1712159730,yolov5n,6.jpg,0.207418442,414.4620895,0.621854782,london,one,45.7,500
1712159731,yolov5n,6.jpg,0.17132616,233.4825993,0.40478754,london,one,45.7,500
1712159731,yolov5n,6.jpg,0.209544897,543.7452793,0.753272057,london,one,45.7,500
1712159732,yolov5n,6.jpg,0.202697754,100.8429527,0.303524017,london,one,45.7,500
1712159732,yolov5n,6.jpg,0.191205978,312.9453659,0.504137039,london,one,45.7,500
1712159733,yolov5n,6.jpg,0.2020123,425.5416393,0.627534151,london,one,45.7,500
1712159733,yolov5n,6.jpg,0.266834974,168.0431366,0.434858084,london,one,45.7,500
1712159734,yolov5n,6.jpg,0.197761774,420.8388329,0.618581772,london,one,45.7,500
1712159734,yolov5n,6.jpg,0.471702576,175.9822369,0.647661924,london,one,45.7,500
1712159735,yolov5n,6.jpg,0.177980423,417.545557,0.595506668,london,one,45.7,500
1712159735,yolov5n,6.jpg,0.169213295,226.2415886,0.395436287,london,one,45.7,500
1712159736,yolov5n,6.jpg,0.170327663,400.8398056,0.571147919,london,one,45.7,500
1712159736,yolov5n,6.jpg,0.210312843,169.24119,0.379534245,london,one,45.7,500
1712159737,yolov5n,6.jpg,0.192641735,318.6271191,0.511249304,london,one,45.7,500
1712159737,yolov5n,6.jpg,0.333030701,99.80607033,0.432816029,london,one,45.7,500
1712159738,yolov5n,6.jpg,0.398621559,164.5441055,0.563145876,london,one,45.7,500
1712159739,yolov5n,6.jpg,0.202903986,380.5272579,0.583410501,london,one,45.7,500
1712159739,yolov5n,6.jpg,0.445351362,318.220377,0.763552666,london,one,45.7,500
1712159740,yolov5n,6.jpg,0.174740553,223.4895229,0.398208857,london,one,45.7,500
1712159740,yolov5n,6.jpg,0.129254341,226.9432545,0.356176853,london,one,45.7,500
1712159741,yolov5n,6.jpg,0.236351252,349.0293026,0.585336924,london,one,45.7,500
1712159741,yolov5n,6.jpg,0.250514746,103.957653,0.354454279,london,one,45.7,500
1712159742,yolov5n,6.jpg,0.218944788,337.0270729,0.55595088,london,one,45.7,500
1712159742,yolov5n,6.jpg,0.221124887,97.62525558,0.318719625,london,one,45.7,500
1712159742,yolov5n,6.jpg,0.216380835,293.4310436,0.509792566,london,one,45.7,500
1712159743,yolov5n,6.jpg,0.177950382,170.1934338,0.348117113,london,one,45.7,500
1712159743,yolov5n,6.jpg,0.212312222,411.7605686,0.62405467,london,one,45.7,500
1712159744,yolov5n,6.jpg,0.164122343,154.4229984,0.318525553,london,one,45.7,500
1712159744,yolov5n,6.jpg,0.183958054,316.937685,0.500876665,london,one,45.7,500
